t,x,y,vx,vy,r,theta,omega
470000,75100080.20197771,-87853876.04917726,12545.704424219151,15621.988778218843,116389392.88203543,119.79453878817884,0.00007970549902900724
470200,77535421.1932834,-84643145.40704514,12176.704956528407,16053.653210660574,115578222.78962281,119.80959402188388,0.00007527616852521303
470400,79892983.95098501,-81347506.54831819,11787.81378850814,16478.194293634748,114787645.69420373,119.82369897895961,0.00007052478537866243
470600,82168771.49914975,-77968603.68987165,11378.937740823712,16894.51429223269,114018883.11249597,119.83678566364252,0.00006543342341452737
470800,84358782.40433805,-74508308.77748467,10950.05452594146,17301.47456193489,113273166.15610139,119.84878276822492,0.000059985522912033636
471000,86459026.22239861,-70968728.77283889,10501.219090302817,17697.9000232289,112551731.41992731,119.8596160712225,0.00005416651498788386
471200,88465540.17488094,-67352211.86873017,10032.569762411651,18082.584520543594,111855816.47352175,119.86920898306923,0.00004796455923358839
471400,90374406.99122939,-63661352.45127373,9544.334081742223,18454.297087282186,111186654.96382105,119.87748326327831,0.00004137140104538999
471600,92181773.82579552,-59898994.627031974,9036.834172830686,18811.789121208803,110545471.34524177,119.88435993342274,0.00003438335072220525
471800,93883872.12995031,-56068234.13623467,8510.491520773961,19153.802453986536,109933475.26117477,119.88976040940982,0.00002700237993535907
472000,95477038.3298236,-52172418.48112379,7965.830999366445,19479.078275554384,109351855.609626,119.89360787384204,0.0000192373221611172
472200,96957735.1302211,-48215145.11137894,7403.484001987481,19786.36684872428,108801774.33481547,119.89582890419284,0.000011105151753946504
472400,98322573.23597826,-44200257.52687344,6824.1905287858335,20074.43792252751,108284359.99576965,119.89635536446166,0.0000026323013440863567
472600,99568333.25443016,-40131839.18181646,6228.800092259489,20342.091725284907,107800701.17205286,119.8951265563234,-0.000006144040691262409
472800,100691987.5179114,-36014205.10358922,5618.271317406197,20588.170391136166,107351839.77548051,119.89209161009052,-0.000015174731164425304
473000,101690721.54439388,-31851891.1739879,4993.670132412419,20811.56964800662,106938764.34460339,119.88721207587352,-0.00002439767108498266
473200,102561954.83865018,-27649641.05959218,4356.166471281498,21011.25057197859,106562403.40560558,119.88046465141159,-0.00003373712230965915
473400,103303360.72675008,-23412390.820778303,3707.029440499476,21186.25119406939,106223618.98866752,119.87184395604602,-0.000043103476827843666
473600,103912884.91416992,-19145251.274426818,3047.62093709925,21335.697731757424,105923200.39248207,119.86136523194911,-0.00005239362048454022
473800,104388762.46302743,-14853488.232352238,2379.387744287551,21458.815210372897,105661858.29118502,119.84906682666602,-0.00006149202641543454
474000,104729532.89739183,-10542500.784432814,1703.8521718219758,21554.93723959713,105440219.27723306,119.83501228887219,-0.00007027268896909855
474200,104934053.16739106,-6217797.840750543,1022.6013499961655,21623.51471841135,105258820.93057874,119.81929189628906,-0.00007860196291567504
474400,105001508.23272422,-1884973.1891203756,337.2753266658017,21664.123258150838,105118107.49878109,119.80202343543833,-0.00008634230425362461
474600,104931419.06360534,2450320.638416156,-350.4458455943858,21676.46913768266,105018426.26449205,119.78335207129325,-0.000093356820725413
474800,104723647.90117376,6782399.365720908,-1038.8558121578826,21660.39363652376,104960024.6662176,119.76344918332137,-0.00009951443985940913
475000,104378400.66873874,11105574.491702747,-1726.2361621751,21615.875629909195,104943048.22562163,119.7425101028208,-0.0001046954025028122
475200,103896226.47834148,15414180.966298576,-2410.8709519863232,21543.032372979153,104967539.32027996,119.72075076149939,-0.00010879670660707825
475400,103278014.23227483,19702604.655826382,-3091.061230333188,21442.118447639034,105033436.82513976,119.69840334617179,-0.00011173707663803467
475600,102524986.37454638,23965309.234488714,-3765.139288642232,21313.522893311656,105140576.62950948,119.6757111396332,-0.00011346103269296969
475800,101638689.90093452,28196862.152430695,-4431.482368059312,21157.764589709906,105288693.01974258,119.65292280211797,-0.00011394168757613519
476000,100620984.7864841,32391959.353214435,-5088.525572252044,20975.486003918693,105477420.90144935,119.63028640068605,-0.00011318200715958872
476200,99474030.03440519,36545448.443946734,-5734.773760394618,20767.44545366148,105706298.819617,119.608043517459,-0.00011121441613528657
476400,98200267.58901855,40652350.05836516,-6368.812226933201,20534.508072092132,105974772.72094011,119.5864237582602,-0.0001080987959939799
476600,96802404.38659413,44707877.19548866,-6989.316012122075,20277.6356856175,106282200.39038856,119.56563994245657,-0.00010391907901813079
476800,95283392.84096496,48707452.36236146,-7595.057728145852,19997.875834363993,106627856.48390664,119.54588418899402,-0.00009877876731276469
477000,93646410.07535507,52646722.39729032,-8184.913828049426,19696.35017464431,107010938.07138298,119.52732503249555,-0.00009279578249234247
477200,91894836.21798062,56521570.89814781,-8757.869286872217,19374.242504287453,107430570.59877747,119.5101056179322,-0.00008609707281678953
477400,90032232.0770489,60328128.22724633,-9313.020704658651,19032.786645492597,107885814.17556171,119.49434294312687,-0.00007881337402665574
477600,88062316.50145774,64062779.10860907,-9849.577877955773,18673.25440681372,108375670.09333168,119.48012805316527,-0.00007107444980800174
477800,85988943.71768446,67722167.87402628,-10366.863918866395,18296.943827086063,108899087.48341905,119.4675270443405,-0.0000630050441238801
478000,83816080.91210748,71303201.4501938,-10864.314027884933,17905.167880837547,109454970.02530722,119.45658270885798,-0.00005472167741258755
478200,81547786.30248308,74803050.2098595,-11341.473048122038,17499.243798328596,110042182.62335524,119.4473166436711,-0.00004633032593439742
478400,79188187.91369031,78219146.83489159,-11797.991943963852,17080.48312516039,110659557.97640893,119.43973165410318,-0.000037924947839610806
478600,76741463.24232203,81549183.35841736,-12233.623356841426,16650.18261762887,111305902.97298819,119.4338143010271,-0.000029586765380447468
478800,74211819.9633269,84791106.56677434,-12648.216394975614,16209.616041784868,111980004.85353373,119.42953746494629,-0.00002138418040399267
479000,71603477.80067302,87943111.95025796,-13041.710813269374,15760.02691741809,112680637.09035075,119.42686282751141,-0.000013373187174420495
479200,68920651.65374742,91003636.39498685,-13414.13073462796,15302.622223644452,113406564.94509953,119.42574319782968,-0.000005598148408677986
479400,66167536.04261616,93971349.8071807,-13765.578055656339,14838.567060969275,114156550.67269759,119.42612463533749,0.0000019071875390702977
479600,63348290.90887744,96845145.85637158,-14096.225668693605,14368.980245954397,114929358.34909385,119.42794834183347,0.000009118532479940264
479800,60467028.785025865,99624132.01618925,-14406.310619257893,13894.930799088328,115723758.30838563,119.43115231203879,0.000016019851026629874
480000,57527803.324245475,102307619.07101823,-14696.127303901932,13417.435274144953,116538531.18204403,119.43567274480087,0.000022602163810395805
480200,54534599.16447511,104895110.24463671,-14966.020798851807,12937.455868092433,117372471.53951238,119.44144522614958,0.000028862406743549373
480400,51491323.0854427,107386290.09348845,-15216.380395162085,12455.899244258722,118224391.13509725,119.44840570138868,0.000034802376195517286
480600,48401796.40505999,109781013.29302554,-15447.633401913527,11973.615997685429,119093121.77087432,119.4564912568566,0.00004042777733958774
480800,45269748.55194971,112079293.4310412,-15660.239265551409,11491.40069007826,119977517.78929387,119.46564073350137,0.00004574738322391895
481000,42098811.74373644,114281291.90746969,-15854.684041066359,11009.992382142464,120876458.21233425,119.47579519450596,0.0000507723050229314
481200,38892516.695831664,116387307.02607526,-16031.475239523877,10530.075593027837,121788848.54646939,119.4868982683114,0.000055515369027190946
481400,35654289.28252204,118397763.35002866,-16191.137066548112,10052.281619767029,122713622.27445433,119.49889638687132,0.000059990592799544126
481600,32387448.07096355,120313201.38076158,-16334.206057792442,9577.190153664598,123649742.05606398,119.51173893710234,0.00006421275115508074
481800,29095202.648930218,122134267.60782284,-16461.22711016666,9105.331135306298,124596200.66052195,119.52537834147341,0.00006819702185538612
482000,25780652.668613784,123861704.96681629,-16572.74990158217,8637.186794967285,125552021.65350264,119.53977008164283,0.0000719587008470734
482200,22446787.53118594,125496343.73291633,-16669.325687139222,8173.193830500207,126516259.86135675,119.55487267709985,0.00007551297728511685
482400,19096486.640003677,127039092.86893864,-16751.504455911305,7713.745680111607,127488001.63466556,119.5706476289564,0.00007887475928273469
482600,15732520.15406988,128490931.83946942,-16819.83242966899,7259.194852653882,128466364.93243924,119.58705933739408,0.00008205854218841732
482800,12357550.177487623,129852902.89608294,-16874.84988291129,6809.855283067581,129450499.24729294,119.6040749998166,0.00008507831211259621
483000,8974132.325023472,131126103.83314897,-16917.08926232076,6366.004685330142,130439585.39081864,119.62166449548602,0.00008794747834702969
483200,5584717.608400045,132311681.20907919,-16947.073583117137,5927.886879651107,131432835.1571585,119.63980026132558,0.0000906788291978186
483400,2191654.592470316,133410824.02401306,-16965.315079648644,5495.7140746693185,132429490.88151994,119.65845716263827,0.00009328450656349997
483600,-1202808.2250964753,134424757.84182107,-16972.31408783396,5069.6690890400205,133428824.90908356,119.67761236170234,0.0000957759953203906
483800,-4596519.852629637,135354739.34183058,-16968.55813766581,4649.907500047539,134430138.98846716,119.69724518654715,0.00009816412422402973
484000,-7987424.099596182,136202051.28378078,-16954.521234832722,4236.55970975096,135432763.6026472,119.71733700166703,0.00010045907559943113
484200,-11373556.761904852,136967997.86811718,-16930.663311543354,3829.732921682013,136436057.24901485,119.73787108198273,0.00010267040157851682
484400,-14753042.727463212,137653900.47277468,-16897.429827791795,3429.513023287527,137439405.67907307,119.75883249099415,0.00010480704505709948
484600,-18124093.028570328,138261093.74700835,-16855.251505535583,3035.9663711682806,138442221.10717133,119.78020796377285,0.00010687736389352642
484800,-21485001.86447666,138790922.04255605,-16804.54417953166,2649.1414777384603,139443941.39663187,119.8019857952057,0.00010888915716422482
485000,-24834143.614448354,139244736.16240463,-16745.708749858477,2269.0705992428852,140444029.23064917,119.82415573371276,0.00011084969253529057
485200,-28169969.85893227,139623890.40763462,-16679.131222419586,1895.7712261499528,141441971.27444428,119.84670888051492,0.00011276573401084666
485400,-31491006.42392355,139929739.90319732,-16605.18282495639,1529.2474778134822,142437277.33432814,119.86963759441181,0.00011464356948444068
485600,-34795850.461379774,140163638.1839956,-16524.22018728114,1169.49140399146,143429479.51857054,119.89293540194278,0.00011648903765484805
485800,-38083167.576492794,140326935.02326515,-16436.5855755651,816.4841963476842,144418131.40428296,119.91659691273821,0.00011830755397720656
486000,-41351689.01080773,140420974.4859582,-16342.60717157467,470.1973134651934,145402807.21390116,119.94061773981996,0.00012010413540868893
486200,-44600208.888554856,140447093.19059578,-16242.599388735627,130.5935231878961,146383101.00429174,119.96499442457566,0.00012188342377857667
486400,-47827581.532119066,140406618.76385513,-16136.863217821048,-202.37213370317244,147358625.8710043,119.98972436610941,0.00012364970766874707
486600,-51032718.85129937,140300868.4729823,-16025.686595901505,-528.7514543641522,148329013.16974387,120.0148057546564,0.0001254069427348628
486800,-54214587.80989301,140131148.02195078,-15909.344792968204,-848.6022551575913,149293911.75673857,120.04023750874303,0.00012715877043317601
487000,-57372207.972161636,139898750.49811572,-15788.100811343102,-1161.9876191753826,150252987.24932718,120.06601921577197,0.00012890853514469075
487200,-60504649.13088716,139604955.45692912,-15662.205793627623,-1468.975205933063,151205921.30778146,120.09215107571377,0.00013065929970901654
487400,-63611029.01799058,139251028.13307968,-15531.899435517125,-1769.636619247237,152152410.93910712,120.11863384759295,0.00013241385939588668
487600,-66690511.09805565,138838218.76719382,-15397.41040032536,-2064.0468294292286,153092167.82333246,120.14546879846377,0.00013417475435407766
487800,-69742302.44456086,138367762.03797984,-15258.956732526025,-2352.283646069921,154024917.66258815,120.17265765458102,0.00013594428058624072
488000,-72765651.69816709,137840876.59041038,-15116.746268031156,-2634.4272378473547,154950399.55310738,120.20020255448195,0.0001377244995046762
488200,-75759847.10602559,137258764.6512193,-14970.977039292515,-2910.559695955313,155868365.3801236,120.22810600370754,0.00013951724612795436
488400,-78724214.64075287,136622611.72363454,-14821.837673636412,-3180.764637923776,156778579.2355167,120.25637083090395,0.00014132413598201074
488600,-81658116.1974585,135933586.353879,-14669.507783528172,-3445.1268487776206,157680816.85794988,120.28500014505842,0.0001431465707723355
488800,-84560947.86700119,135192839.9625479,-14514.158347713399,-3703.731956655569,158574865.0951503,120.31399729363771,0.00014498574289647056
489000,-87432138.28348173,134401506.7345109,-14355.95208240272,-3956.6661401850492,159460521.38791212,120.34336582141141,0.00014684263886850546
489200,-90271147.04385331,133560703.56149516,-14195.043801857899,-4204.015865078707,160337593.2753409,120.37310942975738,0.00014871804172984706
489400,-93077463.19743393,132671530.03197847,-14031.580767903079,-4445.867647583435,161205897.92080986,120.40323193626206,0.0001506125325234091
489600,-95850603.80303957,131735068.46346405,-13865.703028028167,-4682.307842572095,162065261.65806118,120.4337372344444,0.00015252649091167155
489800,-98590112.55141445,130752383.97261989,-13697.543741874393,-4913.422454220813,162915519.55685753,120.46462925344898,0.00015446009502289787
490000,-101295558.4506139,129724524.5791478,-13527.229495997275,-5139.296967360444,163756515.00756845,120.49591191757183,0.00015641332061424947
490200,-103966534.5719922,128652521.33960196,-13354.880606891518,-5360.016197729157,164588099.3240631,120.52758910550097,0.0001583859396456419
490400,-106602656.85445975,127537388.50770517,-13180.611412337734,-5575.664159484014,165410131.3642728,120.55966460917375,0.00016037751836395916
490600,-109203562.96469852,126380123.7180146,-13004.530551193866,-5786.32394845284,166222477.16778564,120.59214209217448,0.00016238741500366224
490800,-111768911.21105982,125181708.19006985,-12826.741231806493,-5992.077639723713,167025009.60983524,120.62502504761785,0.00016441477721684382
491000,-114298379.50891182,123943106.95041423,-12647.341489259945,-6193.006198278136,167817608.07105306,120.65831675548851,0.00016645853935330597
491200,-116791664.39525497,122665269.07011908,-12466.424431715786,-6389.189401475706,168600158.12236077,120.69202023943234,0.00016851741971915093
491400,-119248480.0904795,121349127.91566049,-12284.078476122597,-6580.705772292967,169372551.2243899,120.72613822302245,0.00017058991795051493
491600,-121668557.60519895,119995601.41119897,-12100.387573597267,-6767.632522307527,170134684.44083005,120.7606730855519,0.00017267431264723996
491800,-124051643.89015792,118605592.31049883,-11915.431424794899,-6950.045503500714,170886460.16511944,120.79562681743575,0.00017476865941922805
492000,-126397501.02727707,117179988.47689319,-11729.285685595707,-7128.019168028246,171627785.85990912,120.83100097533688,0.0001768707895056713
492200,-128705905.459966,115719663.16985737,-11542.022163444719,-7301.626535179119,172358573.8087471,120.86679663716367,0.000178978309133972
492400,-130976647.26090282,114225475.33689572,-11353.709004684119,-7470.939164808276,173078740.87944755,120.90301435712179,0.00018108859979059763
492600,-133209529.43554668,112698269.9095779,-11164.410873219313,-7636.02713658909,173788208.29862633,120.93965412103778,0.00018319881957995214
492800,-135404367.25971842,111138878.1026804,-10974.189120858633,-7796.9590344875005,174486901.43690398,120.97671530220761,0.00018530590584915936
493000,-137560987.6496511,109548117.71549818,-10783.101949663507,-7953.801935911101,175174749.60429415,121.0141966180588,0.00018740657925599442
493200,-139679228.56297934,107926793.4344914,-10591.204566641134,-8106.621405033924,175851685.8553142,121.05209608794952,0.00018949734945360562
493400,-141758938.42920047,106275697.13652314,-10398.549331105638,-8255.481489841291,176517646.8033732,121.09041099246126,0.0001915745225586858
493600,-143799975.60820577,104595608.19202729,-10205.185895026498,-8400.444722479264,177172572.44400963,121.12913783457304,0.00019363421055894773
493800,-145802207.87554076,102887293.76752126,-10011.161336675037,-8541.572122530106,177816405.9865699,121.1682723031332,0.00019567234280074017
494000,-147765511.93311498,101151509.12694745,-9816.52028787108,-8678.923202869066,178449093.69393453,121.20780923906881,0.0001976846796780858
494200,-149689772.9441395,99388997.93138967,-9621.305055122724,-8812.555977788848,179070584.72991726,121.24774260479283,0.00019966682862009383
494400,-151574884.09112805,97600492.53676835,-9425.555734942649,-8942.52697310667,179680831.0139783,121.28806545728173,0.00020161426244447593
494600,-153420746.15585098,95786714.28916937,-9229.310323614664,-9068.891237994887,180279787.0829081,121.32876992530389,0.00020352234011079685
494800,-155227267.12018585,93948373.81750934,-9032.604821674311,-9191.702358300143,180867409.95915496,121.36984719127754,0.00020538632986830105
495000,-156994361.78685734,92086171.32328178,-8835.473333357444,-9311.012471137828,181443659.02548376,121.41128747822755,0.00020720143475004598
495200,-158721951.4191095,90200796.86716804,-8637.948161260838,-9426.872280568714,182008495.9056677,121.45308004229119,0.00020896282031820996
495400,-160409963.39839932,88292930.65233146,-8440.059896449098,-9539.331074182885,182561884.3509298,121.49521317119431,0.00021066564451560816
495600,-162058330.89924583,86363243.30424489,-8241.837504232546,-9648.436740432851,183103790.1318627,121.53767418907964,0.00021230508942663676
495800,-163666992.5804121,84412396.14693029,-8043.308405831256,-9754.235786572988,183634180.93557,121.5804494680193,0.00021387639469826617
496000,-165235892.29163834,82441041.47551502,-7844.498556131267,-9856.77335707635,184153026.2677835,121.62352444648323,0.0002153748923196936
496200,-166764978.79518434,80449822.82503249,-7645.432517729961,-9956.093252412667,184660297.35972348,121.6668836549651,0.00021679604240936826
496400,-168254205.50147614,78439375.2354159,-7446.133531458913,-10052.237948082891,185155967.07947978,121.7105107488875,0.00021813546961194566
496600,-169703530.21818897,76410325.51265267,-7246.623583564089,-10145.248613816195,185640009.84770322,121.7543885488209,0.00021938899966698674
496800,-171112914.912132,74363292.48608367,-7046.923469715102,-10235.165132844975,186112401.55740649,121.79849908795642,0.00022055269567755143
497000,-172482325.48333347,72298887.26184724,-6847.052856007429,-10322.026121182116,186573119.49768475,121.84282366667277,0.00022162289358180985
497200,-173811731.55075625,70217713.4724807,-6647.030337113918,-10405.868946832736,187022142.2811745,121.88734291393594,0.00022259623631581068
497400,-175101106.2491032,68120367.52270472,-6446.8734917346965,-10486.729748879861,187459449.7750795,121.93203685516629,0.00022346970615175655
497600,-176350426.0362007,66007438.83142672,-6246.598935487639,-10564.643456390011,187885023.0356004,121.97688498610717,0.00022424065470438845
497800,-177559670.5104757,63879510.07000859,-6046.222371374932,-10639.643807090644,188298844.24561408,122.02186635213093,0.0002249068301188323
498000,-178728822.23806667,61737157.39685323,-5845.758637954921,-10711.763365776802,188700896.65545583,122.06695963232823,0.00022546640098655926
498200,-179857866.58913514,59580950.6883714,-5645.221755342382,-10781.033542409163,189091164.5266649,122.11214322764454,0.00022591797658154047
498400,-180946791.58296606,57411453.76639737,-5444.624969154579,-10847.484609870135,189469633.07856297,122.15739535225761,0.0002262606230653679
498600,-181995587.74146906,55229224.622127645,-5243.980792515007,-10911.145721348632,189836288.4375391,122.20269412733296,0.00022649387537675042
498800,-183004247.95071334,53034815.636662096,-5043.301046221467,-10972.044927327745,190191117.58892474,122.24801767625209,0.00022661774459565591
499000,-183972767.33014938,50828773.798231535,-4842.596897180192,-11030.20919215281,190534108.3313455,122.29334422038276,0.00022663272065339709
499200,-184901143.10919,48611640.916199476,-4641.878895203025,-11085.664410160276,190865249.233445,122.33865217445172,0.00022653977034482365
499400,-185789374.51084203,46383953.83192939,-4441.157008260188,-11138.435421350428,191184529.59287965,122.38392024058872,0.0002263403306850007
499600,-186637462.6420974,44146244.626611516,-4240.440656276983,-11188.546026589367,191491939.39749128,122.42912750013627,0.0002260362977377752
499800,-187445410.39080915,41899040.82614596,-4039.738743558744,-11236.019002327785,191787469.28856677,122.47425350236126,0.0002256300111249639
500000,-188213222.32879406,39642865.603180766,-3839.059689924622,-11280.876114825967,192071110.52610153,122.5192783492613,0.0002251242345002013
500200,-188940904.6209195,37378237.97640554,-3638.4114606271955,-11323.13813387614,192342854.9559872,122.56418277572904,0.00022452213233868342
500400,-189628464.93994582,35105673.00720258,-3437.8015951315683,-11362.82484601481,192602694.979048,122.60894822441932,0.00022382724345138927
500600,-190275912.3869107,32825681.99375877,-3237.237234824453,-11399.955067219049,192850623.52185667,122.65355691475503,0.00022304345167851599
500800,-190883257.41685486,30538772.662742388,-3036.725149720767,-11434.546655081916,193086634.009262,122.69799190560522,0.00022217495425092668
501000,-191450511.76970136,28245449.35864974,-2836.271764232493,-11466.616520463222,193310720.3385677,122.74223715127121,0.00022122622832994277
501200,-191977688.40611374,25946213.230927188,-2635.8831820619293,-11496.180638612766,193522876.85530257,122.78627755052018,0.00022020199624483132
501400,-192464801.44816956,23641562.41897438,-2435.5652102790414,-11523.254059764035,193723098.33052856,122.83009898850904,0.00021910718994428192
501600,-192911866.12469763,21331992.235134985,-2235.3233826403143,-11547.85091919698,193911379.93963528,122.8736883715418,0.00021794691516386237
501800,-193318898.7211385,19017995.345781144,-2035.1629822044101,-11569.984446769206,194087717.24257338,122.91703365469921,0.00021672641578702478
502000,-193685916.5337981,16700061.950598078,-1835.0890632979458,-11589.666975915328,194252106.1654827,122.96012386246802,0.00021545103884409734
502200,-194012937.82837468,14378679.96017511,-1635.1064728828871,-11606.909952114838,194404542.98367417,123.00294910257871,0.00021412620055340218
502400,-194299981.80264977,12054335.172009297,-1435.219871375363,-11621.723940829066,194545024.30592752,123.04550057333128,0.0002127573537628436
502600,-194547068.5532426,9727511.445027638,-1235.433752964155,-11634.118634908295,194673547.0600697,123.08777056475142,0.00021134995710069717
502800,-194754219.04633772,7398690.872733586,-1035.7524654756958,-11644.10286147026,194790108.4798025,123.12975245396993,0.0002099094460925301
503000,-194921455.09230393,5068353.955083273,-836.1802298311118,-11651.68458825156,194894706.0927494,123.17144069525968,0.00020844120644873774
503200,-195048799.32413188,2736979.7691965452,-636.7211591396832,-11656.87092943364,194987337.70969608,123.21283080519477,0.00020695054967547464
503400,-195136275.1796263,405046.13900750084,-437.3792774720307,-11659.668150945223,195068001.41500002,123.25391934341717,0.00020544269111200393
503600,-195183906.88729736,-1926970.1960411244,-238.15853835541628,-11660.081675243127,195136695.55814856,123.2947038895073,0.0002039227304506929
503800,-195191719.45590392,-4258593.413155833,-39.062843032714454,-11658.116085573542,195193418.74644646,123.33518301645788,0.0002023956347528433
504000,-195159738.6676091,-6589348.439099011,159.90394147409293,-11653.775129715888,195238169.8388173,123.37535626124485,0.00020086622393484876
504200,-195087991.07471797,-8918760.783741303,358.7379644556491,-11647.061723211462,195270947.94070452,123.41522409297788,0.00019933915866520184
504400,-194976503.99997348,-11246356.374157118,557.4353737224251,-11637.977952079076,195291752.40006128,123.45478787909465,0.00019781893058383048
504600,-194825305.5403959,-13571661.389161116,755.992297888023,-11626.525075019987,195300582.80442026,123.49404985004088,0.00019630985473115725
504800,-194634424.57465798,-15894202.094183989,954.4048286894938,-11612.703525114368,195297438.97903693,123.5330130628519,0.00019481606405503637
505000,-194403890.77399683,-18213504.676386323,1152.6690033057635,-11596.512911011678,195282320.986102,123.57168136402171,0.0001933415058491071
505200,-194133734.61666977,-20529095.07990977,1350.7807866353387,-11577.952017617237,195255229.125022,123.61005935201487,0.0001918899399657885
505400,-193823987.4059709,-22840498.841165256,1548.736053494438,-11557.018806277418,195216163.93376738,123.64815233974302,0.00019046493864074713
505600,-193474681.29183158,-25147240.92405842,1746.5305706965667,-11533.710414465822,195165126.1912928,123.68596631729558,0.00018906988776276737
505800,-193085849.29603672,-27448845.555053014,1944.1599789743263,-11508.02315497297,195102116.92103305,123.72350791518019,0.00018770798942309175
506000,-192657525.34109592,-29744836.057973415,2141.619774703917,-11479.952514601993,195027137.3954839,123.7607843682964,0.00018638226558101973
506200,-192189744.28281745,-32034734.688448012,2338.9052913923515,-11449.493152372977,194940189.14187688,123.79780348083388,0.0001850955626874062
506400,-191682541.94664007,-34318062.46789575,2536.0116808868715,-11416.638897238723,194841273.94896087,123.83457359225673,0.00018385055711425915
506600,-191135955.167787,-36594339.016958706,2732.9338942653967,-11381.382745314768,194730393.87490547,123.87110354450603,0.00018264976124649545
506800,-190550021.83531377,-38863082.388284065,2929.6666623660967,-11343.716856626781,194607551.25634354,123.90740265052617,0.00018149553010071015
507000,-189924780.9401311,-41123808.89855978,3126.2044759133128,-11303.632551378578,194472748.71857265,123.9434806641952,0.0001803900683452199
507200,-189260272.62709188,-43376032.95970864,3322.54156519608,-11261.120305744296,194325989.18693826,123.97934775171628,0.00017933543760536547
507400,-188556538.251241,-45619266.90914635,3518.6718792544166,-11216.169747188593,194167275.89942357,124.01501446450585,0.0001783335639478562
507600,-187813620.43833554,-47853020.83901016,3714.589064527356,-11168.769649319029,193996612.42047408,124.05049171359538,0.00017738624544760115
507800,-187031563.14975247,-50076802.42426521,3910.28644291536,-11118.907926275277,193814002.65608755,124.08579074554534,0.00017649515974982658
508000,-186210411.7519108,-52290116.74959726,4105.756989208323,-11066.57162666023,193619450.87020245,124.12092311985518,0.00017566187154919007
508200,-185350213.09034505,-54492466.135001,4300.993307828808,-11011.746927018687,193412961.7024223,124.15590068783837,0.00017488783991596448
508400,-184451015.56857735,-56683349.95997497,4495.987608838455,-10954.419124869859,193194540.1871144,124.19073557291979,0.0001741744254070988
508600,-183512869.23194662,-58862264.48623512,4690.73168315368,-10894.572631300745,192964191.77392617,124.22544015230119,0.0001735228969070201
508800,-182535825.85656366,-61028702.678860754,4885.216876914795,-10832.190963128176,192721922.34976548,124.26002703993106,0.00017293443814938317
509000,-181519939.04357353,-63182154.02578841,5079.4340649506175,-10767.256734638277,192467738.26229298,124.29450907070638,0.00017241015387659355
509200,-180465264.31891787,-65322104.35557105,5273.37362327833,-10699.751648913158,192201646.34498087,124.32889928582615,0.00017195107559882244
509400,-179371859.23880267,-67448035.6533222,5467.025400575976,-10629.656488755776,191923653.9437935,124.36321091920983,0.0001715581669184138
509600,-178239783.5010902,-69559425.87476726,5660.378688562417,-10556.951107225252,191633768.94555056,124.39745738488764,0.0001712323283890772
509800,-177069099.06284684,-71655748.75832653,5853.422191216836,-10481.614417796354,191331999.8080372,124.43165226526406,0.00017097440188209589
510000,-175859870.26429343,-73736473.63515824,6046.143992766998,-10403.624384158531,191018355.59192914,124.46580930015087,0.00017078517443399604
510200,-174612163.95941895,-75801065.23709257,6238.531524372406,-10322.958009671642,190692845.99460596,124.49994237646122,0.00017066538155176202
510400,-173326049.6535339,-77848983.50239208,6430.571529425258,-10239.591326497577,190355481.38592955,124.53406551845178,0.00017061570995279202
510600,-172001599.64805618,-79879683.37927791,6622.250027388669,-10153.499384429177,190006272.8460695,124.56819287839527,0.00017063679971741748
510800,-170638889.19283858,-81892614.62716597,6813.552276088041,-10064.656239440308,189645232.20546275,124.60233872756167,0.0001707292458320118
511000,-169237996.64636505,-83887221.61556272,7004.462732367611,-9973.034941983718,189272372.0869989,124.63651744738178,0.00017089359910054698
511200,-167799003.644161,-85862943.12057598,7194.965011020235,-9878.607525066256,188887705.95052925,124.67074352066217,0.00017113036640197747
511400,-166321995.27578214,-87819212.11900286,7385.041841894227,-9781.3449921344,188491248.139802,124.7050315227162,0.00017144001027010575
511600,-164807060.2707668,-89755455.57996419,7574.675025076662,-9681.217304806656,188083013.93193305,124.73939611227053,0.00017182294777167708
511800,-163254291.1939572,-91671094.25406288,7763.845384047882,-9578.193370493454,187663019.5895267,124.77385202200202,0.00017227954865743639
512000,-161663784.65061778,-93565542.46005279,7952.532716697128,-9472.241029949544,187231282.41556928,124.80841404855398,0.00017281013275983635
512200,-160035641.50180095,-95438207.86901455,8140.715744084082,-9363.327044808791,186787820.81122223,124.843097041876,0.00017341496661009344
512400,-158369967.09043577,-97288491.28604586,8328.372056825836,-9251.417085156592,186332654.33665186,124.8779158937253,0.00017409425924644654
512600,-156666871.47863913,-99115786.42948607,8515.47805898325,-9136.47571720099,185865803.77503747,124.91288552516228,0.00017484815718487665
512800,-154926469.69677615,-100919479.70770806,8702.008909314898,-9018.466391109974,185387291.19990918,124.94802087286695,0.00017567673852331264
513000,-153148882.00482398,-102698949.99352597,8887.938459760808,-8897.351429089513,184897140.04597422,124.98333687409706,0.000176580006150598
513200,-151334234.1666216,-104453568.39628288,9073.239191012006,-8773.092013784535,184395375.18359903,125.01884845010353,0.00017755788003236443
513400,-149482657.7376185,-106182698.0317016,9257.882145015432,-8645.648177093535,183882022.99712393,125.05457048781305,0.00017861018854759922
513600,-147594290.36676708,-107885693.78960094,9441.836854257159,-8514.978789496688,183357111.4671954,125.09051781958351,0.00017973665885226794
