t,x,y,vx,vy,r,theta,omega
456800,-120463977.64966105,-127008823.9564585,11700.993869297003,-6551.932922452971,175729800.8444034,135.76113626777754,0.0003985781481507499
457000,-118089706.08862288,-128283286.5683813,11871.3578051908,-6372.3130596140345,175050881.95716324,135.84097958222927,0.0003992165722586484
457200,-115681635.29120551,-129521032.3717876,12040.353987086868,-6188.729017031477,174361063.0183321,135.9208985415647,0.00039959479667707996
457400,-113240052.11070047,-130721256.5889557,12207.915902525214,-6001.12108584053,173660411.638062,136.0008386256593,0.00039970042047294234
457600,-110765257.37048264,-131883142.27891532,12373.973701089208,-5809.4284497981125,172948999.20563215,136.080743720596,0.00039952547468345045
457800,-108257566.56382987,-133005860.1222681,12538.454033263848,-5613.58921676391,172226901.08606693,136.16055704867125,0.0003990666403763128
458000,-105717310.5874532,-134088568.21344711,12701.279881883323,-5413.540455895058,171494196.82655853,136.2402221200498,0.000398325356892655
458200,-103144836.51027311,-135130411.8616765,12862.370385900405,-5209.218241147034,170750970.37316158,136.31968368331937,0.0003973078163478277
458400,-100540508.37903035,-136130523.40202162,13021.640656213807,-5000.5577017255855,169997310.29824352,136.39888865241522,0.00039602484547931473
458600,-97904708.0623712,-137088022.01805976,13179.001583295772,-4787.493080190777,169233310.0391948,136.47778698858863,0.0003944916808670383
458800,-95237836.13509694,-138002013.57785475,13334.35963637132,-4569.957798974927,168459068.1489191,136.5563325181991,0.00039272764805239863
459000,-92540312.8043143,-138871590.48508304,13487.616653913214,-4347.884536141483,167674688.55864316,136.63448366996636,0.00039075575883632896
459200,-89812578.87926762,-139695831.54733944,13638.669625233411,-4121.205311282027,166880280.85360157,136.71220411872778,0.00038860224380719583
459400,-87055096.78667298,-140473801.86384422,13787.41046297319,-3889.851582523853,166075960.56216958,136.78946332648704,0.00038629603879624866
459600,-84268351.6334088,-141204552.73498446,13933.725766320878,-3653.754355701197,165261849.45903143,136.86623697537598,0.00038386824444476645
459800,-81452852.31844495,-141887121.5963503,14077.49657481922,-3412.844306829338,164438075.88298655,136.94250729086693,0.00038135157745467185
460000,-78609132.69591206,-142520531.98017287,14218.59811266445,-3167.051919112741,163604775.07000798,137.01826325697235,0.000378779830527128
460200,-75737752.79122257,-143103793.5073361,14356.899523447419,-2916.3076358162257,162762089.50217798,137.09350072810722,0.00037618735567438577
460400,-72839300.07215366,-143635901.91342252,14492.263595344602,-2660.5420304320137,161910169.27313316,137.168222444658,0.00037360858275391364
460600,-69914390.77678671,-144115839.11255962,14624.54647683473,-2399.685995685397,161049172.47065747,137.24243796105029,0.00037107758196148447
460800,-66963671.30016738,-144542573.30316716,14753.597383096656,-2133.6709530377143,160179265.57706028,137.3161634962214,0.000368627675855581
461000,-63987819.64149992,-144915059.1200606,14879.258293337303,-1862.4290844671655,159300623.88797575,137.3894217169134,0.0003662911034599573
461200,-60987546.91361854,-145232237.8377477,15001.363639406882,-1585.8935884354764,158413431.9502099,137.46224146416375,0.0003640987362517062
461400,-57963598.91638177,-145493037.63016394,15119.739986183873,-1303.9989620811775,157517884.01924697,137.53465743286154,0.00036207984348891626
461600,-54916757.775510445,-145696373.89252746,15234.205704356611,-1016.6813118176906,156614184.53700632,137.60670981334553,0.00036026190241998706
461800,-51847843.64823168,-145841149.6314586,15344.570636393826,-723.8786946557555,155702548.63041016,137.67844390283787,0.0003586704474617144
462000,-48757716.49689454,-145926255.93000138,15450.635756685715,-425.5314927139111,154783202.63128352,137.74990969312194,0.0003573289514203782
462200,-45647277.93148403,-145950572.49470666,15552.192827052537,-121.58282352646495,153856384.61805806,137.8211614393665,0.00035625873122288224
462400,-42517473.121671595,-145912968.29248744,15649.02404906218,188.0210110961006,152922344.9796882,137.8922572134415,0.00035547887037500075
462600,-39369292.77869666,-145812302.28553623,15740.90171487466,503.3300347560946,151981347.00211245,137.9632584435252,0.00035500615041860677
462800,-36203775.20696805,-145647424.27320215,15827.587858643075,824.3900616704545,151033667.47749764,138.0342294403192,0.00035485498396993726
463000,-33022008.424797926,-145417175.85035843,15908.833910850597,1151.2421142186718,150079597.33639625,138.10523690880822,0.00035503734244508406
463200,-29825132.353126943,-145120391.4924481,15984.38035835491,1483.9217895516533,149119442.30281135,138.17634944326562,0.00035556267228706014
463400,-26614341.07045723,-144755899.77807322,16053.956413348553,1822.4585718743965,148153523.57201275,138.2476370021425,0.00035643779438441136
463600,-23390885.131471362,-144322524.7606862,16117.27969492934,2166.875086935232,147182178.51076335,138.31917035862483,0.0003576667824116573
463800,-20156073.945968803,-143819087.5016457,16174.055927512798,2517.1862952024135,146205761.3794086,138.39102052203222,0.0003592508170370191
464000,-16911278.21378654,-143244407.77760723,16223.978660911327,2873.3986201924345,145224644.07503772,138.463258124903,0.000361188014353916
464200,-13657932.410275415,-142597305.9759188,16266.729017555626,3235.509008442213,144239216.89464873,138.5359527706086,0.00036347322852788743
464400,-10397537.315666456,-141876605.192379,16301.975473044795,3603.503917699065,143249889.31693268,138.60917233671674,0.00036609783054070356
464600,-7131662.580269623,-141081133.5463691,16329.373676984165,3977.358230049499,142257090.80093288,138.68298223013375,0.0003690494670851052
464800,-3861949.3158886447,-140209726.72898248,16348.56632190489,4357.0340869331185,141261271.5994276,138.75744459135996,0.00037231180613107645
465000,-590112.7020975039,-139261230.80032134,16359.183068955703,4742.479643305678,140262903.58442762,138.83261744704782,0.0003758642784393271
465200,2682055.405905102,-138234505.25259298,16360.840540013029,5133.627738641755,139262481.0816666,138.90855381250717,0.0003796818272967246
465400,5952683.883278294,-137128426.35598892,16353.14238686596,5530.39448302025,138260521.71039099,138.9853007488874,0.0003837346819012183
465600,9219819.773116482,-135941890.804542,16335.679449190944,5932.677757234517,137257567.22412106,139.0628983834833,0.0003879881729794568
465800,12481425.775941875,-134673819.67919514,16308.030014126956,6340.35562673428,136254184.34735417,139.14137890591465,0.00039240261215688126
466000,15735377.814218273,-133323162.74514294,16269.760191381994,6753.284670261028,135250965.60241157,139.22076555771844,0.00039693325901891144
466200,18979462.698003795,-131888903.10008179,16220.424418927614,7171.298225305718,134248530.11978963,139.3010716379845,0.00040153040133038655
466400,22211375.921093166,-130370062.1892775,16159.566115446849,7594.2045540214485,133247524.42446232,139.3822995528021,0.0004061395740879677
466600,25428719.620445788,-128765705.20227984,16086.718496763107,8021.784934988355,132248623.18959771,139.46443994110413,0.0004107019415101348
466800,28629000.73533735,-127074946.8646245,16001.405574457815,8453.7916882767,131252529.9480954,139.54747091356228,0.00041515486229076043
467000,31809629.406485282,-125296957.63590284,15903.143355739667,8889.946143608293,130259977.75123058,139.63135744398633,0.00041943265212024167
467200,34967917.65934671,-123430970.32308397,15791.441264307128,9329.93656409433,129271729.76250903,139.71605095367818,0.00042346754845925627
467400,38101078.41982441,-121476287.1148754,15665.803802388516,9773.416041042785,128288579.77360606,139.80148912786845,0.0004271908709513294
467600,41206224.914680764,-119432287.03913796,15525.73247428177,10220.000378687253,127311352.62799329,139.88759599929773,0.00043053435714646555
467800,44280370.51297494,-117298433.84086014,15370.72799147088,10669.26599138908,126340904.53656845,139.97428232694512,0.00043343163823699534
468000,47320429.06871118,-115074284.27288187,15200.292778681194,11120.747839891364,125378123.26831576,140.0614462878491,0.000435819804519924
468200,50323215.82850248,-112759496.78537628,15013.933798956552,11573.937437527904,124423928.1977665,140.14897448721734,0.0004376409968412884
468400,53285448.97128177,-110353840.59300321,14811.165713896413,12028.28096186535,123479270.18983117,140.23674327722418,0.000438843950034163
468600,56203751.849776804,-107857205.0906004,14591.514392475168,12483.177512014083,122545131.30148025,140.32462035901136,0.00043938540893594135
468800,59074656.00543133,-105269609.5792625,14354.520778272632,12937.977556689517,121622524.27879931,140.4124666266548,0.00043923133821725287
469000,61894605.02950558,-102591213.25467868,14099.745120371263,13391.981622919051,120712491.82719408,140.50013819758033,0.00043835785462767603
469200,64659959.34301131,-99822325.39869496,13826.771567528665,13844.439279918593,119816105.63202868,140.5874885624258,0.00043675182422724806
469400,67367001.96669844,-96963415.70331071,13535.213118435611,14294.548476921225,118934465.10680921,140.6743707797728,0.00043441108673501495
469600,70011945.34927191,-94015124.64382866,13224.716912867334,14741.455297410286,118068695.84624958,140.7606396382758,0.00043134429251489177
469800,72590939.31713389,-90978273.80482103,12894.969839309884,15184.254195038171,117219947.76224768,140.84615371079758,0.0004275703626088848
470000,75100080.20197771,-87853876.04917726,12545.704424219151,15621.988778218843,116389392.88203543,140.9307772320119,0.00042311760607158494
470200,77535421.1932834,-84643145.40704514,12176.704956528407,16053.653210660574,115578222.78962281,141.01438174186558,0.0004180225492684179
470400,79892983.95098501,-81347506.54831819,11787.81378850814,16478.194293634748,114787645.69420373,141.09684745124306,0.00041232854688750447
470600,82168771.49914975,-77968603.68987165,11378.937740823712,16894.51429223269,114018883.11249597,141.178064301852,0.0004060842530447053
470800,84358782.40433805,-74508308.77748467,10950.05452594146,17301.47456193489,113273166.15610139,141.2579327084021,0.0003993420327505137
471000,86459026.22239861,-70968728.77283889,10501.219090302817,17697.9000232289,112551731.41992731,141.3363639863382,0.00039215638968047566
471200,88465540.17488094,-67352211.86873017,10032.569762411651,18082.584520543594,111855816.47352175,141.41328048170016,0.0003845824768098158
471400,90374406.99122939,-63661352.45127373,9544.334081742223,18454.297087282186,111186654.96382105,141.48861543041846,0.0003766747435915884
471600,92181773.82579552,-59898994.627031974,9036.834172830686,18811.789121208803,110545471.34524177,141.56231258214962,0.0003684857586558242
471800,93883872.12995031,-56068234.13623467,8510.491520773961,19153.802453986536,109933475.26117477,141.63432562856076,0.0003600652320557849
472000,95477038.3298236,-52172418.48112379,7965.830999366445,19479.078275554384,109351855.609626,141.70461747799624,0.0003514592471774
472200,96957735.1302211,-48215145.11137894,7403.484001987481,19786.36684872428,108801774.33481547,141.7731594180915,0.0003427097004762609
472400,98322573.23597826,-44200257.52687344,6824.1905287858335,20074.43792252751,108284359.99576965,141.83993020563878,0.00033385393773636285
472600,99568333.25443016,-40131839.18181646,6228.800092259489,20342.091725284907,107800701.17205286,141.90491511938336,0.00032492456872294724
472800,100691987.5179114,-36014205.10358922,5618.271317406197,20588.170391136166,107351839.77548051,141.96810500694582,0.00031594943781235765
473000,101690721.54439388,-31851891.1739879,4993.670132412419,20811.56964800662,106938764.34460339,142.0294953521687,0.00030695172611446377
473200,102561954.83865018,-27649641.05959218,4356.166471281498,21011.25057197859,106562403.40560558,142.08908538423663,0.0002979501603395815
473400,103303360.72675008,-23412390.820778303,3707.029440499476,21186.25119406939,106223618.98866752,142.14687724518635,0.0002889593047486393
473600,103912884.91416992,-19145251.274426818,3047.62093709925,21335.697731757424,105923200.39248207,142.2028752280921,0.00027998991452881543
473800,104388762.46302743,-14853488.232352238,2379.387744287551,21458.815210372897,105661858.29118502,142.25708509438763,0.0002710493314776449
474000,104729532.89739183,-10542500.784432814,1703.8521718219758,21554.93723959713,105440219.27723306,142.30951347551755,0.0002621419056495099
474200,104934053.16739106,-6217797.840750543,1022.6013499961655,21623.51471841135,105258820.93057874,142.3601673613953,0.00025326942938881176
474400,105001508.23272422,-1884973.1891203756,337.2753266658017,21664.123258150838,105118107.49878109,142.40905367595226,0.0002444315727848434
474600,104931419.06360534,2450320.638416156,-350.4458455943858,21676.46913768266,105018426.26449205,142.45617893833955,0.00023562631193647484
474800,104723647.90117376,6782399.365720908,-1038.8558121578826,21660.39363652376,104960024.6662176,142.50154900703168,0.00022685034346070355
475000,104378400.66873874,11105574.491702747,-1726.2361621751,21615.875629909195,104943048.22562163,142.54516890311248,0.00021809948040393663
475200,103896226.47834148,15414180.966298576,-2410.8709519863232,21543.032372979153,104967539.32027996,142.58704270833817,0.00020936902612848747
475400,103278014.23227483,19702604.655826382,-3091.061230333188,21442.118447639034,105033436.82513976,142.62717353311285,0.00020065412387339877
475600,102524986.37454638,23965309.234488714,-3765.139288642232,21313.522893311656,105140576.62950948,142.66556354922474,0.00019195008055942407
475800,101638689.90093452,28196862.152430695,-4431.482368059312,21157.764589709906,105288693.01974258,142.70221408203585,0.00018325266405558747
476000,100620984.7864841,32391959.353214435,-5088.525572252044,20975.486003918693,105477420.90144935,142.73712575675194,0.0001745583735804365
476200,99474030.03440519,36545448.443946734,-5734.773760394618,20767.44545366148,105706298.819617,142.77029869339253,0.0001658646832029608
476400,98200267.58901855,40652350.05836516,-6368.812226933201,20534.508072092132,105974772.72094011,142.80173274510466,0.00015717025856063968
476600,96802404.38659413,44707877.19548866,-6989.316012122075,20277.6356856175,106282200.39038856,142.83142777449396,0.00014847514694655878
476800,95283392.84096496,48707452.36236146,-7595.057728145852,19997.875834363993,106627856.48390664,142.8593839626646,0.00013978094085321624
477000,93646410.07535507,52646722.39729032,-8184.913828049426,19696.35017464431,107010938.07138298,142.88560214564777,0.00013109091491588447
477200,91894836.21798062,56521570.89814781,-8757.869286872217,19374.242504287453,107430570.59877747,142.91008417284618,0.00012241013599201755
477400,90032232.0770489,60328128.22724633,-9313.020704658651,19032.786645492597,107885814.17556171,142.93283328201932,0.0001137455458656194
477600,88062316.50145774,64062779.10860907,-9849.577877955773,18673.25440681372,108375670.09333168,142.95385448517925,0.00010510601579964379
477800,85988943.71768446,67722167.87402628,-10366.863918866395,18296.943827086063,108899087.48341905,142.9731549595595,0.00009650237190131656
478000,83816080.91210748,71303201.4501938,-10864.314027884933,17905.167880837547,109454970.02530722,142.99074443756825,0.0000879473900437099
478200,81547786.30248308,74803050.2098595,-11341.473048122038,17499.243798328596,110042182.62335524,143.00663558935494,0.00007945575893342746
478400,79188187.91369031,78219146.83489159,-11797.991943963852,17080.48312516039,110659557.97640893,143.0208443913273,0.00007104400986175168
478600,76741463.24232203,81549183.35841736,-12233.623356841426,16650.18261762887,111305902.97298819,143.03339047367882,0.00006273041175763216
478800,74211819.9633269,84791106.56677434,-12648.216394975614,16209.616041784868,111980004.85353373,143.0442974397599,0.000054534830405434984
479000,71603477.80067302,87943111.95025796,-13041.710813269374,15760.02691741809,112680637.09035075,143.0535931499845,0.00004647855112301605
479200,68920651.65374742,91003636.39498685,-13414.13073462796,15302.622223644452,113406564.94509953,143.061309962951,0.000038584064832458455
479400,66167536.04261616,93971349.8071807,-13765.578055656339,14838.567060969275,114156550.67269759,143.06748492661117,0.00003087481830092805
479600,63348290.90887744,96845145.85637158,-14096.225668693605,14368.980245954397,114929358.34909385,143.07215991268555,0.00002337493037183161
479800,60467028.785025865,99624132.01618925,-14406.310619257893,13894.930799088328,115723758.30838563,143.07538168812928,0.000016108877218698843
480000,57527803.324245475,102307619.07101823,-14696.127303901932,13417.435274144953,116538531.18204403,143.0772019183271,0.000009101150989047145
480200,54534599.16447511,104895110.24463671,-14966.020798851807,12937.455868092433,117372471.53951238,143.07767709784656,0.00000237589759734959
480400,51491323.0854427,107386290.09348845,-15216.380395162085,12455.899244258722,118224391.13509725,143.07686840600513,-0.000004043459207080303
480600,48401796.40505999,109781013.29302554,-15447.633401913527,11973.615997685429,119093121.77087432,143.07484148618022,-0.000010134599124563418
480800,45269748.55194971,112079293.4310412,-15660.239265551409,11491.40069007826,119977517.78929387,143.07166614967167,-0.000015876682542714915
481000,42098811.74373644,114281291.90746969,-15854.684041066359,11009.992382142464,120876458.21233425,143.06741600694752,-0.000021250713620683523
481200,38892516.695831664,116387307.02607526,-16031.475239523877,10530.075593027837,121788848.54646939,143.0621680311851,-0.000026239878812038935
481400,35654289.28252204,118397763.35002866,-16191.137066548112,10052.281619767029,122713622.27445433,143.0560020610673,-0.000030829850589159714
481600,32387448.07096355,120313201.38076158,-16334.206057792442,9577.190153664598,123649742.05606398,143.04900025170505,-0.000035009046811153474
481800,29095202.648930218,122134267.60782284,-16461.22711016666,9105.331135306298,124596200.66052195,143.04124648423206,-0.00003876883736497448
482000,25780652.668613784,123861704.96681629,-16572.74990158217,8637.186794967285,125552021.65350264,143.03282574595883,-0.00004210369136608745
482200,22446787.53118594,125496343.73291633,-16669.325687139222,8173.193830500207,126516259.86135675,143.0238234939083,-0.0000450112602526209
482400,19096486.640003677,127039092.86893864,-16751.504455911305,7713.745680111607,127488001.63466556,143.0143250150216,-0.00004749239443360598
482600,15732520.15406988,128490931.83946942,-16819.83242966899,7259.194852653882,128466364.93243924,143.00441479629743,-0.00004955109362086538
482800,12357550.177487623,129852902.89608294,-16874.84988291129,6809.855283067581,129450499.24729294,142.99417591761028,-0.00005119439343567545
483000,8974132.325023472,131126103.83314897,-16917.08926232076,6366.004685330142,130439585.39081864,142.98368947897305,-0.000052432193186116595
483200,5584717.608400045,132311681.20907919,-16947.073583117137,5927.886879651107,131432835.1571585,142.97303407262837,-0.000053277031723466964
483400,2191654.592470316,133410824.02401306,-16965.315079648644,5495.7140746693185,132429490.88151994,142.96228530864917,-0.000053743819895902246
483600,-1202808.2250964753,134424757.84182107,-16972.31408783396,5069.6690890400205,133428824.90908356,142.95151540079937,-0.00005384953924899408
483800,-4596519.852629637,135354739.34183058,-16968.55813766581,4649.907500047539,134430138.98846716,142.94079281735185,-0.000053612917237624186
484000,-7987424.099596182,136202051.28378078,-16954.521234832722,4236.55970975096,135432763.6026472,142.93018199948892,-0.000053054089314695285
484200,-11373556.761904852,136967997.86811718,-16930.663311543354,3829.732921682013,136436057.24901485,142.91974314791173,-0.00005219425788590136
484400,-14753042.727463212,137653900.47277468,-16897.429827791795,3429.513023287527,137439405.67907307,142.90953207644506,-0.00005105535733335862
484600,-18124093.028570328,138261093.74700835,-16855.251505535583,3035.9663711682806,138442221.10717133,142.89960012980484,-0.000049659733201075395
484800,-21485001.86447666,138790922.04255605,-16804.54417953166,2649.1414777384603,139443941.39663187,142.88999416134484,-0.00004802984229994328
485000,-24834143.614448354,139244736.16240463,-16745.708749858477,2269.0705992428852,140444029.23064917,142.8807565655391,-0.00004618797902881731
485200,-28169969.85893227,139623890.40763462,-16679.131222419586,1895.7712261499528,141441971.27444428,142.87192535919613,-0.000044156031714770616
485400,-31491006.42392355,139929739.90319732,-16605.18282495639,1529.2474778134822,142437277.33432814,142.86353430492994,-0.00004195527133098558
485600,-34795850.461379774,140163638.1839956,-16524.22018728114,1169.49140399146,143429479.51857054,142.85561307020595,-0.00003960617362002182
485800,-38083167.576492794,140326935.02326515,-16436.5855755651,816.4841963476842,144418131.40428296,142.84818741530987,-0.00003712827448044877
486000,-41351689.01080773,140420974.4859582,-16342.60717157467,470.1973134651934,145402807.21390116,142.84127940381083,-0.00003454005749520871
486200,-44600208.888554856,140447093.19059578,-16242.599388735627,130.5935231878961,146383101.00429174,142.83490762947017,-0.000031858871703322825
486400,-47827581.532119066,140406618.76385513,-16136.863217821048,-202.37213370317244,147358625.8710043,142.82908745404185,-0.000029100877141519817
486600,-51032718.85129937,140300868.4729823,-16025.686595901505,-528.7514543641522,148329013.16974387,142.82383125098244,-0.00002628101529702162
486800,-54214587.80989301,140131148.02195078,-15909.344792968204,-848.6022551575913,149293911.75673857,142.81914865070297,-0.00002341300139732
487000,-57372207.972161636,139898750.49811572,-15788.100811343102,-1161.9876191753826,150252987.24932718,142.8150467836244,-0.000020509335392850706
487200,-60504649.13088716,139604955.45692912,-15662.205793627623,-1468.975205933063,151205921.30778146,142.81153051791694,-0.000017581328537413793
487400,-63611029.01799058,139251028.13307968,-15531.899435517125,-1769.636619247237,152152410.93910712,142.80860268939446,-0.000014639142612367887
487600,-66690511.09805565,138838218.76719382,-15397.41040032536,-2064.0468294292286,153092167.82333246,142.80626432158468,-0.000011691839048943395
487800,-69742302.44456086,138367762.03797984,-15258.956732526025,-2352.283646069921,154024917.66258815,142.8045148344935,-0.00000874743545596825
488000,-72765651.69816709,137840876.59041038,-15116.746268031156,-2634.4272378473547,154950399.55310738,142.80335224102578,-0.0000058129673385673545
488200,-75759847.10602559,137258764.6512193,-14970.977039292515,-2910.559695955313,155868365.3801236,142.80277333040956,-0.000002894553081104938
488400,-78724214.64075287,136622611.72363454,-14821.837673636412,-3180.764637923776,156778579.2355167,142.80277383829912,0.000000002539447699817801
488600,-81658116.1974585,135933586.353879,-14669.507783528172,-3445.1268487776206,157680816.85794988,142.80334860350658,0.000002873826037269553
488800,-84560947.86700119,135192839.9625479,-14514.158347713399,-3703.731956655569,158574865.0951503,142.80449171153492,0.000005715540141689153
489000,-87432138.28348173,134401506.7345109,-14355.95208240272,-3956.6661401850492,159460521.38791212,142.8061966252622,0.000008524568636349525
489200,-90271147.04385331,133560703.56149516,-14195.043801857899,-4204.015865078707,160337593.2753409,142.80845630326337,0.000011298390005772844
489400,-93077463.19743393,132671530.03197847,-14031.580767903079,-4445.867647583435,161205897.92080986,142.8112633063563,0.000014035015464585215
489600,-95850603.80303957,131735068.46346405,-13865.703028028167,-4682.307842572095,162065261.65806118,142.8146098930283,0.000016732933359990948
489800,-98590112.55141445,130752383.97261989,-13697.543741874393,-4913.422454220813,162915519.55685753,142.81848810444322,0.00001939105707468364
490000,-101295558.4506139,129724524.5791478,-13527.229495997275,-5139.296967360444,163756515.00756845,142.82288983975164,0.000022008676542073526
490200,-103966534.5719922,128652521.33960196,-13354.880606891518,-5360.016197729157,164588099.3240631,142.82780692243142,0.000024585413398869945
490400,-106602656.85445975,127537388.50770517,-13180.611412337734,-5575.664159484014,165410131.3642728,142.83323115837766,0.000027121179731139656
490600,-109203562.96469852,126380123.7180146,-13004.530551193866,-5786.32394845284,166222477.16778564,142.83915438644098,0.000029616140316658702
490800,-111768911.21105982,125181708.19006985,-12826.741231806493,-5992.077639723713,167025009.60983524,142.84556852208627,0.00003207067822645951
491000,-114298379.50891182,123943106.95041423,-12647.341489259945,-6193.006198278136,167817608.07105306,142.85246559481024,0.000034485363619858764
491200,-116791664.39525497,122665269.07011908,-12466.424431715786,-6389.189401475706,168600158.12236077,142.85983777991984,0.00003686092554802817
491400,-119248480.0904795,121349127.91566049,-12284.078476122597,-6580.705772292967,169372551.2243899,142.86767742523378,0.00003919822656963182
491600,-121668557.60519895,119995601.41119897,-12100.387573597267,-6767.632522307527,170134684.44083005,142.8759770732291,0.000041498239976697864
491800,-124051643.89015792,118605592.31049883,-11915.431424794899,-6950.045503500714,170886460.16511944,142.88472947911478,0.00004376202942841678
492000,-126397501.02727707,117179988.47689319,-11729.285685595707,-7128.019168028246,171627785.85990912,142.89392762527356,0.00004599073079385254
492200,-128705905.459966,115719663.16985737,-11542.022163444719,-7301.626535179119,172358573.8087471,142.9035647324757,0.0000481855360106799
492400,-130976647.26090282,114225475.33689572,-11353.709004684119,-7470.939164808276,173078740.87944755,142.91363426823074,0.000050347678775242736
492600,-133209529.43554668,112698269.9095779,-11164.410873219313,-7636.02713658909,173788208.29862633,142.9241299526085,0.00005247842188882674
492800,-135404367.25971842,111138878.1026804,-10974.189120858633,-7796.9590344875005,174486901.43690398,142.9350457618276,0.00005457904609553785
493000,-137560987.6496511,109548117.71549818,-10783.101949663507,-7953.801935911101,175174749.60429415,142.94637592987925,0.00005665084025816501
493200,-139679228.56297934,107926793.4344914,-10591.204566641134,-8106.621405033924,175851685.8553142,142.95811494842516,0.00005869509272955991
493400,-141758938.42920047,106275697.13652314,-10398.549331105638,-8255.481489841291,176517646.8033732,142.97025756518278,0.00006071308378813989
493600,-143799975.60820577,104595608.19202729,-10205.185895026498,-8400.444722479264,177172572.44400963,142.98279878098617,0.00006270607901692878
493800,-145802207.87554076,102887293.76752126,-10011.161336675037,-8541.572122530106,177816405.9865699,142.99573384568936,0.0000646753235159596
494000,-147765511.93311498,101151509.12694745,-9816.52028787108,-8678.923202869066,178449093.69393453,143.00905825305892,0.00006662203684778124
494200,-149689772.9441395,99388997.93138967,-9621.305055122724,-8812.555977788848,179070584.72991726,143.02276773478397,0.00006854740862517864
494400,-151574884.09112805,97600492.53676835,-9425.555734942649,-8942.52697310667,179680831.0139783,143.03685825371576,0.0000704525946590002
494600,-153420746.15585098,95786714.28916937,-9229.310323614664,-9068.891237994887,180279787.0829081,143.0513259964342,0.00007233871359217477
494800,-155227267.12018585,93948373.81750934,-9032.604821674311,-9191.702358300143,180867409.95915496,143.0661673652249,0.00007420684395359657
495000,-156994361.78685734,92086171.32328178,-8835.473333357444,-9311.012471137828,181443659.02548376,143.08137896953943,0.0000760580215725758
495200,-158721951.4191095,90200796.86716804,-8637.948161260838,-9426.872280568714,182008495.9056677,143.09695761699965,0.00007789323730101791
495400,-160409963.39839932,88292930.65233146,-8440.059896449098,-9539.331074182885,182561884.3509298,143.11290030399894,0.00007971343499643597
495600,-162058330.89924583,86363243.30424489,-8241.837504232546,-9648.436740432851,183103790.1318627,143.1292042059438,0.00008151950972435096
495800,-163666992.5804121,84412396.14693029,-8043.308405831256,-9754.235786572988,183634180.93557,143.14586666717253,0.00008331230614363111
496000,-165235892.29163834,82441041.47551502,-7844.498556131267,-9856.77335707635,184153026.2677835,143.1628851905811,0.0000850926170428976
496200,-166764978.79518434,80449822.82503249,-7645.432517729961,-9956.093252412667,184660297.35972348,143.18025742698117,0.00008686118200031961
496400,-168254205.50147614,78439375.2354159,-7446.133531458913,-10052.237948082891,185155967.07947978,143.19798116420978,0.00008861868614297048
496600,-169703530.21818897,76410325.51265267,-7246.623583564089,-10145.248613816195,185640009.84770322,143.21605431600688,0.00009036575898545418
496800,-171112914.912132,74363292.48608367,-7046.923469715102,-10235.165132844975,186112401.55740649,143.23447491067304,0.00009210297333076923
497000,-172482325.48333347,72298887.26184724,-6847.052856007429,-10322.026121182116,186573119.49768475,143.25324107951693,0.00009383084421938799
497200,-173811731.55075625,70217713.4724807,-6647.030337113918,-10405.868946832736,187022142.2811745,143.27235104509998,0.00009554982791531842
497400,-175101106.2491032,68120367.52270472,-6446.8734917346965,-10486.729748879861,187459449.7750795,143.29180310928407,0.00009726032092051328
497600,-176350426.0362007,66007438.83142672,-6246.598935487639,-10564.643456390011,187885023.0356004,143.31159564108637,0.00009896265901141698
497800,-177559670.5104757,63879510.07000859,-6046.222371374932,-10639.643807090644,188298844.24561408,143.3317270643451,0.00010065711629371829
498000,-178728822.23806667,61737157.39685323,-5845.758637954921,-10711.763365776802,188700896.65545583,143.35219584519982,0.00010234390427352372
498200,-179857866.58913514,59580950.6883714,-5645.221755342382,-10781.033542409163,189091164.5266649,143.37300047938885,0.0001040231709451982
498400,-180946791.58296606,57411453.76639737,-5444.624969154579,-10847.484609870135,189469633.07856297,143.39413947936845,0.0001056949998980501
498600,-181995587.74146906,55229224.622127645,-5243.980792515007,-10911.145721348632,189836288.4375391,143.41561136125762,0.0001073594094458771
498800,-183004247.95071334,53034815.636662096,-5043.301046221467,-10972.044927327745,190191117.58892474,143.43741463161464,0.00010901635178514591
499000,-183972767.33014938,50828773.798231535,-4842.596897180192,-11030.20919215281,190534108.3313455,143.45954777405248,0.00011066571218925691
499200,-184901143.10919,48611640.916199476,-4641.878895203025,-11085.664410160276,190865249.233445,143.48200923570207,0.00011230730824794909
499400,-185789374.51084203,46383953.83192939,-4441.157008260188,-11138.435421350428,191184529.59287965,143.50479741353456,0.00011394088916242819
499600,-186637462.6420974,44146244.626611516,-4240.440656276983,-11188.546026589367,191491939.39749128,143.5279106405562,0.00011556613510825183
499800,-187445410.39080915,41899040.82614596,-4039.738743558744,-11236.019002327785,191787469.28856677,143.55134717189208,0.00011718265667937265
500000,-188213222.32879406,39642865.603180766,-3839.059689924622,-11280.876114825967,192071110.52610153,143.57510517077768,0.00011878999442801665
500200,-188940904.6209195,37378237.97640554,-3638.4114606271955,-11323.13813387614,192342854.9559872,143.59918269448093,0.00012038761851624913
500400,-189628464.93994582,35105673.00720258,-3437.8015951315683,-11362.82484601481,192602694.979048,143.62357768018015,0.00012197492849614127
500600,-190275912.3869107,32825681.99375877,-3237.237234824453,-11399.955067219049,192850623.52185667,143.64828793082742,0.00012355125323638204
